r_true,K_true,R_true,noise_sd,dt,duration,converged,r_est,K_est,R_est,O2_0_est,pseudo_R2
0.01,0.002,2e-12,0.005,3,120,TRUE,0.0095120317781667435,0.002076326905158716,2.076326905158716e-12,1.0020707476308823,0.9990511305241834
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010226347750367857,0.0019754081987258263,1.975408198725826e-12,1.0001678754924157,0.9990678422030154
0.01,0.002,2e-12,0.005,3,120,TRUE,0.009669566143316622,0.0020296325839019354,2.0296325839019356e-12,0.9990142885753727,0.9990498724406934
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010107653812047254,0.0019857285117600232,1.9857285117600233e-12,0.9989766170568797,0.9984113063088729
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010088970147264004,0.0019920450508990593,1.9920450508990594e-12,0.9994155591718479,0.998302918236749
0.01,0.002,2e-12,0.005,3,120,TRUE,0.009819242217293859,0.002008052279617097,2.008052279617097e-12,1.00017373615325,0.9989689065340313
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010158215503883081,0.0019876914728633715,1.9876914728633715e-12,1.0009974610217227,0.9987405018831805
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010284636325282988,0.0019518348255938781,1.9518348255938783e-12,0.9979464964972137,0.9987612859218542
0.01,0.002,2e-12,0.005,3,120,TRUE,0.009694054173286793,0.0020437475292797206,2.0437475292797204e-12,1.0023992606335248,0.9987078125661355
0.01,0.002,2e-12,0.005,3,120,TRUE,0.009368207591159014,0.0020857791238481456,2.0857791238481457e-12,1.0039669860578495,0.9989840812188118
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010214583876535805,0.001963216914228067,1.963216914228067e-12,0.9969600805773513,0.9985636551196625
0.01,0.002,2e-12,0.005,3,120,TRUE,0.01015369664583287,0.0019916589246581754,1.9916589246581755e-12,0.9997106112339081,0.9989063340739627
0.01,0.002,2e-12,0.005,3,120,TRUE,0.009592265505332003,0.0020456543862199666,2.0456543862199667e-12,1.0008411963577812,0.9991423019804516
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010490239424658975,0.0019485575588348053,1.9485575588348053e-12,0.9985653537571137,0.9989122681375862
0.01,0.002,2e-12,0.005,3,120,TRUE,0.009834276087617248,0.0020185490920249507,2.0185490920249506e-12,0.9997536243871488,0.9990518732374862
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010464058996667963,0.001924454822244161,1.924454822244161e-12,0.9975104766752402,0.9992037934159875
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010122363416020137,0.0019787383181052412,1.978738318105241e-12,0.9984634284834203,0.9987443089360056
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010244053168159207,0.001959465290830816,1.959465290830816e-12,0.9988355701209815,0.9990357906304427
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010012271622238764,0.0020159561242636087,2.0159561242636085e-12,1.0024009366560165,0.9987684495549363
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010676681988188426,0.0019150243758681298,1.91502437586813e-12,0.9971568646618583,0.9989194921308162
0.01,0.002,2e-12,0.005,3,120,TRUE,0.009989680622737836,0.0019983489850947836,1.9983489850947834e-12,0.999322910601108,0.9986181653062988
0.01,0.002,2e-12,0.005,3,120,TRUE,0.009817514230861463,0.0020158319073888503,2.0158319073888504e-12,1.00068337055332,0.9984905390893539
0.01,0.002,2e-12,0.005,3,120,TRUE,0.00940750974228902,0.0020780891073725947,2.078089107372595e-12,1.0027708923277239,0.9985864281104263
0.01,0.002,2e-12,0.005,3,120,TRUE,0.009899765746870239,0.002014175783533515,2.014175783533515e-12,1.0003502485466336,0.9987578283019846
0.01,0.002,2e-12,0.005,3,120,TRUE,0.009940193182047736,0.0020069521716256527,2.006952171625653e-12,1.000448138178331,0.9991895606115153
0.01,0.002,2e-12,0.005,3,120,TRUE,0.00975733875582495,0.002010013922911174,2.010013922911174e-12,0.9985547705926788,0.9983832132266014
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010534011571507813,0.0019187211108167195,1.9187211108167193e-12,0.9988396977442076,0.9989723267814851
0.01,0.002,2e-12,0.005,3,120,TRUE,0.009384197303208325,0.002094979058641521,2.094979058641521e-12,1.0029931886745007,0.9988576066333424
0.01,0.002,2e-12,0.005,3,120,TRUE,0.00993195243499258,0.0019956114210837785,1.9956114210837786e-12,0.9995781325793255,0.9985019065506512
0.01,0.002,2e-12,0.005,3,120,TRUE,0.01002857684636263,0.00199805779061415,1.9980577906141496e-12,1.0004021392829778,0.998554882813102
0.01,0.002,2e-12,0.005,3,120,TRUE,0.009641057290369893,0.0020583011409784483,2.0583011409784484e-12,1.0010906943378075,0.9986266488846983
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010487498733983448,0.0019412988510417544,1.9412988510417544e-12,0.9992518149631826,0.9986815568277972
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010146981632609195,0.00197673174796169,1.97673174796169e-12,1.0000611431506237,0.9988215037659288
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010022844302526935,0.0020007556773574916,2.0007556773574918e-12,0.9992962302185445,0.9989718045786471
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010412799491647237,0.001959092023131654,1.959092023131654e-12,1.0001381303867045,0.999036306785256
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010043927101957069,0.0020017879847806595,2.0017879847806596e-12,0.9998758808505903,0.9990258603836031
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010010352940863498,0.0020080469313015757,2.0080469313015758e-12,0.9999927309894429,0.998924582755929
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010116693046270817,0.0019742166798354306,1.9742166798354306e-12,0.9985644835139731,0.9986562165639327
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010395056773689331,0.0019454658865823403,1.9454658865823403e-12,0.9991011661623055,0.9990892085046695
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010321723475430956,0.0019485946699674508,1.9485946699674507e-12,0.9984982911225619,0.9987666403144998
0.01,0.002,2e-12,0.005,3,120,TRUE,0.01042790362521232,0.0019507012009688433,1.9507012009688434e-12,0.9987538861903287,0.9987331462311546
0.01,0.002,2e-12,0.005,3,120,TRUE,0.009648417919008234,0.0020440748550272585,2.0440748550272586e-12,1.000178373838335,0.9986558673428358
0.01,0.002,2e-12,0.005,3,120,TRUE,0.009170006700794701,0.0021353273828657532,2.1353273828657534e-12,1.0050432759910137,0.9983477555065884
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010586690336494673,0.0019248538626209452,1.9248538626209453e-12,0.9980872134607627,0.9984335731744786
0.01,0.002,2e-12,0.005,3,120,TRUE,0.009676716573033725,0.0020437041143162972,2.0437041143162974e-12,1.0004808472753204,0.9985768894229837
0.01,0.002,2e-12,0.005,3,120,TRUE,0.010058287192100102,0.001996257863526019,1.9962578635260188e-12,0.999312335432617,0.9985140748939018
0.01,0.002,2e-12,0.005,3,120,TRUE,0.01021805639466705,0.0019737123017297803,1.9737123017297803e-12,0.999908386368528,0.9987576209403015
0.01,0.002,2e-12,0.005,3,120,TRUE,0.01004496069132532,0.0019769226535862757,1.976922653586276e-12,0.9984342435682242,0.9984043557222968
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009904620768637112,0.0020298923488346614,2.0298923488346613e-12,1.0028073319467925,0.9989798030545084
0.01,0.002,2e-12,0.005,3,180,TRUE,0.010294738859996147,0.0019576567031138305,1.9576567031138306e-12,0.9995703528466625,0.9992339417823985
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009922594365614063,0.002018997235120476,2.018997235120476e-12,1.0014788575563287,0.9992360521458151
0.01,0.002,2e-12,0.005,3,180,TRUE,0.010031562820867914,0.0020001586755155334,2.0001586755155333e-12,1.000220008806205,0.9995634824462902
0.01,0.002,2e-12,0.005,3,180,TRUE,0.00964969865317166,0.0020507861144609314,2.0507861144609316e-12,1.0014370728728015,0.9993880544166076
0.01,0.002,2e-12,0.005,3,180,TRUE,0.010225965366675265,0.0019590725755357554,1.9590725755357553e-12,0.9971763058678539,0.9987315023176703
0.01,0.002,2e-12,0.005,3,180,TRUE,0.010179425466086349,0.0019725982140046346,1.9725982140046347e-12,0.9998407696451367,0.9991469374565457
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009728602271444585,0.0020552605091431362,2.055260509143136e-12,1.002764379609278,0.9994940196185081
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009879562684532352,0.002000604247756853,2.0006042477568528e-12,0.9989406752259533,0.9989160603129867
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009962257977281007,0.0020037610453599816,2.0037610453599814e-12,0.9989632142217475,0.9991989921594521
0.01,0.002,2e-12,0.005,3,180,TRUE,0.01014098081742665,0.0019836985606223,1.9836985606223e-12,1.0002439296872816,0.9992437410744167
0.01,0.002,2e-12,0.005,3,180,TRUE,0.010003408505778738,0.0019948161810691514,1.9948161810691514e-12,0.9987804185931255,0.9991741349632315
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009913230704995318,0.0020196139927846704,2.0196139927846703e-12,1.0021076552093628,0.9994079654646264
0.01,0.002,2e-12,0.005,3,180,TRUE,0.01001614606845973,0.002015553147147168,2.015553147147168e-12,1.001646078738233,0.9995213171823031
0.01,0.002,2e-12,0.005,3,180,TRUE,0.010174256195115913,0.001980053602605739,1.980053602605739e-12,0.9998818332500403,0.999286503453661
0.01,0.002,2e-12,0.005,3,180,TRUE,0.010303893003492371,0.001945044342449502,1.945044342449502e-12,0.9977714122472902,0.9990477604375237
0.01,0.002,2e-12,0.005,3,180,TRUE,0.010070784003226044,0.0019801511163654905,1.9801511163654906e-12,0.9982918333269399,0.9994306471001289
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009831326842512846,0.0020193079393979758,2.019307939397976e-12,0.9991302162606249,0.9991453804246101
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009965069024708378,0.0020046812231990343,2.004681223199034e-12,0.9994371553387245,0.9991765276447098
0.01,0.002,2e-12,0.005,3,180,TRUE,0.010252616970960898,0.001961006333986645,1.961006333986645e-12,0.9996769254777683,0.9992078165677268
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009809338940581164,0.0020440573977699244,2.0440573977699245e-12,1.0025320966136912,0.998914828776719
0.01,0.002,2e-12,0.005,3,180,TRUE,0.01035288626103785,0.0019293541672650305,1.9293541672650305e-12,0.995629468135795,0.9991667554300135
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009841615237604106,0.0020225333811744605,2.0225333811744604e-12,0.999793563251776,0.9993255616895125
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009866961661911705,0.002012693555445186,2.0126935554451858e-12,1.0000104271804202,0.999135306526812
0.01,0.002,2e-12,0.005,3,180,TRUE,0.00963659597747831,0.0020681667725724394,2.068166772572439e-12,1.0023300043424206,0.9993033918996249
0.01,0.002,2e-12,0.005,3,180,TRUE,0.010199811237362952,0.001991407639393233,1.9914076393932328e-12,1.0019791322151077,0.9991240099997843
0.01,0.002,2e-12,0.005,3,180,TRUE,0.010267176979989096,0.001959428879624255,1.959428879624255e-12,0.9990730929462894,0.9994830548214464
0.01,0.002,2e-12,0.005,3,180,TRUE,0.010276002609751343,0.0019511189018463222,1.951118901846322e-12,0.9964675991547621,0.9992192917353593
0.01,0.002,2e-12,0.005,3,180,TRUE,0.010104107658359009,0.0019909601695651626,1.9909601695651628e-12,1.0012217082312143,0.999395186287534
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009611725659440263,0.0020612870520080404,2.0612870520080406e-12,1.0014011465883699,0.9994535043321362
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009981823131040114,0.0020009147410938862,2.0009147410938862e-12,0.9995018350998328,0.9991728274493502
0.01,0.002,2e-12,0.005,3,180,TRUE,0.010158421760162193,0.0019591288254697968,1.9591288254697967e-12,0.9980537274849631,0.9992465956156747
0.01,0.002,2e-12,0.005,3,180,TRUE,0.00998365713696798,0.0019942601420573293,1.9942601420573295e-12,0.9993645909740888,0.9994279456744596
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009698498959522201,0.002051349323782556,2.051349323782556e-12,1.0021133423066964,0.9994163188092193
0.01,0.002,2e-12,0.005,3,180,TRUE,0.010097295834159735,0.0019750752249928435,1.9750752249928435e-12,0.9991223072865022,0.9991258164020586
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009951281707403756,0.0020235414346646105,2.0235414346646104e-12,1.0026652410154886,0.9994085532530388
0.01,0.002,2e-12,0.005,3,180,TRUE,0.00968444615638623,0.0020485954034264466,2.0485954034264468e-12,1.0010245335127783,0.9993383186709227
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009861814962963443,0.00202855442942551,2.02855442942551e-12,1.001187369196752,0.9993282203346483
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009623529169600879,0.0020763111736054147,2.0763111736054146e-12,1.0060304480075535,0.9992490235785337
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009933057553745165,0.0020128141909215498,2.0128141909215496e-12,1.0025579588182962,0.9991545867731777
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009777775792722551,0.0020416852208115913,2.041685220811591e-12,1.0014489031228833,0.9992737526290303
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009675751576720607,0.0020606372627672144,2.0606372627672145e-12,1.003777321558931,0.9993715001828318
0.01,0.002,2e-12,0.005,3,180,TRUE,0.00981819649948766,0.002026192268774188,2.026192268774188e-12,1.0014250316403575,0.9991565592036298
0.01,0.002,2e-12,0.005,3,180,TRUE,0.010107920752241858,0.0019822235840912267,1.9822235840912267e-12,0.9998417629090662,0.9993140636045105
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009503224691211528,0.002100819107433917,2.1008191074339172e-12,1.0055926806446243,0.999361871772092
0.01,0.002,2e-12,0.005,3,180,TRUE,0.01037124117542322,0.0019384398894468796,1.9384398894468797e-12,0.9974917265939149,0.9994969514147458
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009845044640264557,0.0020247404801964687,2.0247404801964686e-12,1.0005880062117092,0.9992352226621477
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009851124100212738,0.00202093852535043,2.02093852535043e-12,1.001564226053417,0.999242624468721
0.01,0.002,2e-12,0.005,3,180,TRUE,0.009937882219624572,0.0020204344020484676,2.0204344020484678e-12,1.0014536864411983,0.9995043948377519
0.01,0.002,2e-12,0.005,3,180,TRUE,0.00968607667904686,0.0020475293053263863,2.0475293053263863e-12,1.0010439448074893,0.9991611472574137
0.01,0.002,2e-12,0.005,5,60,TRUE,0.017382811791451076,0.0016004951077504828,1.6004951077504827e-12,0.99720359386094,0.993435281000592
0.01,0.002,2e-12,0.005,5,60,TRUE,0.015372854547349742,0.0017199135016578188,1.7199135016578189e-12,0.9970270066018234,0.9958349048883772
0.01,0.002,2e-12,0.005,5,60,TRUE,0.012550458356026944,0.0018676381812601532,1.867638181260153e-12,0.9981265533570399,0.9869056442156905
0.01,0.002,2e-12,0.005,5,60,TRUE,0.013991384632062157,0.0017029154457684616,1.7029154457684616e-12,0.9953314313849649,0.9866449544334055
0.01,0.002,2e-12,0.005,5,60,TRUE,0.010356221553359262,0.0020476797417454083,2.0476797417454082e-12,1.0039902890859915,0.9970164410655498
0.01,0.002,2e-12,0.005,5,60,TRUE,0.0073914416260598415,0.002157363396836216,2.157363396836216e-12,1.0047947914804378,0.9930834443477791
0.01,0.002,2e-12,0.005,5,60,TRUE,0.007988518926413385,0.002151428841762886,2.1514288417628858e-12,1.0019869944713604,0.9941903986727902
0.01,0.002,2e-12,0.005,5,60,TRUE,0.010935015463971562,0.0019047797766803315,1.9047797766803315e-12,0.9998074937590331,0.9929457647902489
0.01,0.002,2e-12,0.005,5,60,TRUE,0.007679785702513192,0.0021518622572108885,2.1518622572108886e-12,1.0029673983039966,0.9910111676399812
0.01,0.002,2e-12,0.005,5,60,TRUE,0.013642910091580621,0.001705735278236092,1.705735278236092e-12,0.9943114664567905,0.9937786676048049
0.01,0.002,2e-12,0.005,5,60,TRUE,0.012705804301529561,0.0018394987332497894,1.8394987332497894e-12,1.0003826028713672,0.9923120695144814
0.01,0.002,2e-12,0.005,5,60,TRUE,0.011869880313724188,0.0018584121888474976,1.8584121888474974e-12,0.9986801706036046,0.9923017985305775
0.01,0.002,2e-12,0.005,5,60,TRUE,0.005566285833511358,0.0023486248786060986,2.3486248786060985e-12,1.0060060614095243,0.9962451366086248
0.01,0.002,2e-12,0.005,5,60,TRUE,0.012061030735729481,0.0018139310514675422,1.8139310514675421e-12,0.9989734985393316,0.9935198244483399
0.01,0.002,2e-12,0.005,5,60,TRUE,0.012515242742172094,0.0018574089393630238,1.8574089393630236e-12,0.9970692223008752,0.9912435084125719
0.01,0.002,2e-12,0.005,5,60,TRUE,0.005578811874536681,0.00232625945111775,2.3262594511177503e-12,1.0058253693433048,0.9898276239353188
0.01,0.002,2e-12,0.005,5,60,TRUE,0.009523584181755265,0.0019121126240081003,1.9121126240081e-12,0.99672956475037,0.9913324658096317
0.01,0.002,2e-12,0.005,5,60,TRUE,0.010025601902033552,0.0020491858064355987,2.0491858064355985e-12,1.0007874455141248,0.9905834616027952
0.01,0.002,2e-12,0.005,5,60,TRUE,0.007904297812513216,0.002197415307201267,2.197415307201267e-12,1.0050666220758049,0.9933978496846454
0.01,0.002,2e-12,0.005,5,60,TRUE,0.005361454055600917,0.002310852770835505,2.310852770835505e-12,1.0026907176550452,0.997238852518123
0.01,0.002,2e-12,0.005,5,60,TRUE,0.017337007305721464,0.0015379186040287397,1.5379186040287397e-12,0.9948474199468129,0.9831719342313652
0.01,0.002,2e-12,0.005,5,60,TRUE,0.011718719141749719,0.0019570479367287622,1.9570479367287624e-12,1.0007794923142037,0.9958187246340073
0.01,0.002,2e-12,0.005,5,60,TRUE,0.010502434744713735,0.001954640373823469,1.954640373823469e-12,0.9987005604729764,0.9958695133850851
0.01,0.002,2e-12,0.005,5,60,TRUE,0.010077503122397332,0.0018955132972678574,1.8955132972678573e-12,0.9947551468518356,0.9945859888406792
0.01,0.002,2e-12,0.005,5,60,TRUE,0.004680229623543108,0.0022747743077620656,2.274774307762066e-12,1.0000735237273808,0.9896613445721363
0.01,0.002,2e-12,0.005,5,60,TRUE,0.009383703466936316,0.0020403493060309496,2.0403493060309495e-12,1.0007422488416364,0.997011498225112
0.01,0.002,2e-12,0.005,5,60,TRUE,0.007884484520425651,0.0021552435145305226,2.1552435145305224e-12,1.0028832856511805,0.9961638996043353
0.01,0.002,2e-12,0.005,5,60,TRUE,0.010402258319172478,0.001974237755281323,1.974237755281323e-12,0.9999328027641924,0.9874254595183498
0.01,0.002,2e-12,0.005,5,60,TRUE,0.010060571784925202,0.0019096148745459953,1.9096148745459953e-12,0.9975343012071496,0.994619305149302
0.01,0.002,2e-12,0.005,5,60,TRUE,0.012054219243912876,0.001890888512717193,1.890888512717193e-12,0.9998568826990926,0.9855218709457133
0.01,0.002,2e-12,0.005,5,60,TRUE,0.006385697360632623,0.00211245895387122,2.11245895387122e-12,0.9979670538235403,0.9889528803360739
0.01,0.002,2e-12,0.005,5,60,TRUE,0.009976412257735183,0.0019895568164382204,1.9895568164382203e-12,1.0008228359721096,0.9953275546837125
0.01,0.002,2e-12,0.005,5,60,TRUE,0.011380617393998715,0.0019620577431022274,1.9620577431022274e-12,1.0011227627973303,0.9933213701911539
0.01,0.002,2e-12,0.005,5,60,TRUE,0.009713150517046526,0.0020549025891349847,2.0549025891349846e-12,1.0009486232473535,0.9934044365755466
0.01,0.002,2e-12,0.005,5,60,TRUE,0.006758245931298959,0.0021782171134474703,2.1782171134474703e-12,1.0006737364865197,0.995523193252208
0.01,0.002,2e-12,0.005,5,60,TRUE,0.01150183900292005,0.0019407543240964173,1.9407543240964173e-12,1.0013769364222098,0.9959844935165892
0.01,0.002,2e-12,0.005,5,60,TRUE,0.011093074865965943,0.0019766235430932707,1.9766235430932706e-12,0.9997599141337267,0.9901063721814026
0.01,0.002,2e-12,0.005,5,60,TRUE,0.014851846547477992,0.0016994740314173534,1.6994740314173534e-12,0.9949821568372252,0.9946357212940138
0.01,0.002,2e-12,0.005,5,60,TRUE,0.011302185034654945,0.0019107851278747632,1.910785127874763e-12,0.999151665088277,0.9953473491627893
0.01,0.002,2e-12,0.005,5,60,TRUE,0.012899246413452551,0.0018439819044164573,1.8439819044164573e-12,0.9982670787501811,0.989511205489151
0.01,0.002,2e-12,0.005,5,60,TRUE,0.012619524218967164,0.001774609858749575,1.774609858749575e-12,0.9970220555222087,0.9961263167390385
0.01,0.002,2e-12,0.005,5,60,TRUE,0.011340719971511051,0.0019118818474502099,1.9118818474502097e-12,0.9983081949315996,0.9950917946151083
0.01,0.002,2e-12,0.005,5,60,TRUE,0.012965636662201898,0.0018511207562924934,1.8511207562924933e-12,0.9985595348846256,0.9952627023107603
0.01,0.002,2e-12,0.005,5,60,TRUE,0.013187332758071053,0.0018123076449998875,1.8123076449998875e-12,0.9970638271703285,0.9938489145172518
0.01,0.002,2e-12,0.005,5,60,TRUE,0.01441223746589792,0.001732016000937673,1.7320160009376729e-12,0.999561347024558,0.9901156933671706
0.01,0.002,2e-12,0.005,5,60,TRUE,0.011523650597710397,0.0019129318279313395,1.9129318279313393e-12,0.9998699502809056,0.9908872997093828
0.01,0.002,2e-12,0.005,5,60,TRUE,0.006749654090230046,0.002131881295551765,2.1318812955517647e-12,1.000370702321432,0.9972915751429426
0.01,0.002,2e-12,0.005,5,60,TRUE,0.008098712446221611,0.00215827129011018,2.15827129011018e-12,1.0052698764401433,0.9940215171839528
0.01,0.002,2e-12,0.005,5,60,TRUE,0.007493262688683761,0.002117847587900452,2.1178475879004517e-12,1.0008838315012083,0.9888577430410227
0.01,0.002,2e-12,0.005,5,60,TRUE,0.011650622425224888,0.0018458552611024138,1.8458552611024138e-12,0.9972449963293297,0.9881231016244353
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009777121781837301,0.0020140390888675956,2.0140390888675958e-12,0.9996312773553153,0.9985713889122942
0.01,0.002,2e-12,0.005,5,120,TRUE,0.010142372507293678,0.001971702441542624,1.9717024415426243e-12,0.9991615304857908,0.9986270587138883
0.01,0.002,2e-12,0.005,5,120,TRUE,0.00957861524525817,0.002076385322920333,2.076385322920333e-12,1.003661497424036,0.9988096155976504
0.01,0.002,2e-12,0.005,5,120,TRUE,0.010369853539109198,0.0019389431819593838,1.938943181959384e-12,0.9977431648646664,0.998898730223584
0.01,0.002,2e-12,0.005,5,120,TRUE,0.00968857501409984,0.00204034978985212,2.0403497898521197e-12,1.0008224797892815,0.9989923009295554
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009837247129620226,0.002036586017406239,2.0365860174062393e-12,1.001944129612952,0.999296590615511
0.01,0.002,2e-12,0.005,5,120,TRUE,0.01006782035706416,0.0019945293468175214,1.9945293468175216e-12,1.0003848844708836,0.9988273132212718
0.01,0.002,2e-12,0.005,5,120,TRUE,0.00952361935721633,0.0020641596941467703,2.0641596941467704e-12,1.0017970944923629,0.9985443204989585
0.01,0.002,2e-12,0.005,5,120,TRUE,0.0105216898424026,0.0019355469120267204,1.9355469120267206e-12,0.9979153496212539,0.9992300614076288
0.01,0.002,2e-12,0.005,5,120,TRUE,0.010607884457740229,0.0019230210070885687,1.923021007088569e-12,0.9988655842645912,0.9988367558110887
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009976210661798601,0.001984298654042785,1.984298654042785e-12,0.9993321701958846,0.9988639303691211
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009312332488835454,0.0020799326944206877,2.0799326944206877e-12,1.0001657674870512,0.9996018075019788
0.01,0.002,2e-12,0.005,5,120,TRUE,0.010457870419423613,0.0019377053243425475,1.9377053243425473e-12,0.9975203933292245,0.9985552192934853
0.01,0.002,2e-12,0.005,5,120,TRUE,0.010097569096966835,0.0019849324241914585,1.9849324241914583e-12,0.9986813470998598,0.9994368287172168
0.01,0.002,2e-12,0.005,5,120,TRUE,0.010389113658893665,0.001947570277926806,1.947570277926806e-12,0.998636287189079,0.9988122670705133
0.01,0.002,2e-12,0.005,5,120,TRUE,0.010098062829289552,0.001966089463026789,1.966089463026789e-12,0.9967809337916074,0.9985757522860411
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009736305823826083,0.0020242982484162874,2.0242982484162876e-12,1.0009651578230114,0.9988986495616368
0.01,0.002,2e-12,0.005,5,120,TRUE,0.010660777892597766,0.0018891621848650217,1.889162184865022e-12,0.9957099260513735,0.9993528758946512
0.01,0.002,2e-12,0.005,5,120,TRUE,0.010260177946445062,0.0019593575799406694,1.9593575799406695e-12,0.99887782473817,0.9990655968724164
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009355983540442673,0.0021048963551046672,2.1048963551046672e-12,1.0035243598463504,0.9986802329708968
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009678234137160478,0.002048628171097342,2.0486281710973418e-12,1.0010691413320483,0.9987322435227963
0.01,0.002,2e-12,0.005,5,120,TRUE,0.010365003221796051,0.001970501321498766,1.970501321498766e-12,1.000247543866531,0.9992720404172756
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009896157442294324,0.002000441590733905,2.000441590733905e-12,0.9992302297398579,0.9980066359742759
0.01,0.002,2e-12,0.005,5,120,TRUE,0.010124954885390806,0.001987742349042825,1.9877423490428247e-12,1.0001103945603311,0.9989385669959873
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009489560724112726,0.0020835980904104485,2.0835980904104486e-12,1.0043990132661338,0.9991015101320858
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009889428774899355,0.002027793873580121,2.027793873580121e-12,1.001906844748444,0.9986817044116582
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009753089865067958,0.002034996142087166,2.034996142087166e-12,0.9989487067368313,0.9987683638691401
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009571980014947438,0.0020823617384045537,2.0823617384045537e-12,1.0033421944611203,0.9986282237890678
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009885061756061525,0.001998403350419904,1.9984033504199044e-12,0.998701152607303,0.999340031177593
0.01,0.002,2e-12,0.005,5,120,TRUE,0.010067960964908746,0.0019928095719635415,1.9928095719635416e-12,1.000969488997801,0.999198840159925
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009950393783215676,0.0020122829141088414,2.0122829141088413e-12,0.9990106779258215,0.9989525582021673
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009813754059317564,0.0020203937408501617,2.0203937408501616e-12,1.0000186728737686,0.9989386723057937
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009920208225662098,0.0019868917595702415,1.9868917595702414e-12,0.998350082719521,0.999013684557703
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009930430471100498,0.0019825651562783335,1.9825651562783337e-12,0.9967780959448387,0.998204826496186
0.01,0.002,2e-12,0.005,5,120,TRUE,0.010193818433830673,0.0019776703856268893,1.9776703856268893e-12,0.9997641761424867,0.9987898136411852
0.01,0.002,2e-12,0.005,5,120,TRUE,0.01009767569757921,0.0019991679842703107,1.9991679842703108e-12,1.0001114112248943,0.9992463553018093
0.01,0.002,2e-12,0.005,5,120,TRUE,0.010034575989834314,0.0019599881541805023,1.9599881541805023e-12,0.9971402993980035,0.9989464239261958
0.01,0.002,2e-12,0.005,5,120,TRUE,0.010134424372250008,0.00195727094848905,1.95727094848905e-12,0.9964879717509674,0.9995434572277562
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009983958294420853,0.0020189846447888796,2.0189846447888795e-12,1.0004559066224794,0.9985727181938191
0.01,0.002,2e-12,0.005,5,120,TRUE,0.009871414060866222,0.0020027601266347237,2.0027601266347237e-12,1.0008338766084757,0.9988130349427936
